age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heures_supplementaires,augmentation_salaire_precedente,distance_domicile_travail_qcut,tranche_age,ratio_stagnation,ratio_sous_responsable,age_revenu,satisfaction_moyenne,interaction_satisfaction_anciennete,taux_de_formation,heures_supplementaires_binaire,interaction_distance_heures_sup,delta_evaluation,revenu_stable,delta_eval_x_revenu_stable,frequence_deplacement_num,surmenage_transports
24,F,2886,Marié(e),Consulting,Consultant,1,6,6,3,1,1,4,7,3,Infra & Cloud,Frequent,1,2,1,3,1,3,4,3,3,Oui,0.16,moyen_proche,Junior,0.42857142857142855,0.2857142857142857,69264,2.75,16.5,0.5714285714285714,1,7,0,1,0,2,14
30,M,2033,Marié(e),Commercial,Représentant Commercial,1,1,1,0,1,1,2,12,4,Infra & Cloud,Frequent,0,0,2,2,1,1,3,4,3,Non,0.18,moyen_loin,Junior,0.0,0.0,60990,2.5,2.5,1.0,0,0,1,1,1,2,0
34,M,3622,Marié(e),Consulting,Assistant de Direction,1,6,6,5,0,1,3,1,2,Infra & Cloud,Occasionnel,1,3,2,2,1,4,4,3,3,Oui,0.13,proche,Junior,0.7142857142857143,0.42857142857142855,123148,3.25,19.5,0.42857142857142855,1,1,1,1,1,1,1
31,M,4233,Divorcé(e),Commercial,Cadre Commercial,2,9,3,1,1,0,2,13,4,Transformation Digitale,Occasionnel,1,2,2,3,2,1,3,1,3,Non,0.17,moyen_loin,Junior,0.25,0.5,131223,1.75,5.25,0.5,0,0,0,1,0,1,0
35,M,3681,Célibataire,Consulting,Consultant,4,9,3,2,0,0,3,25,2,Autre,Occasionnel,0,2,1,2,2,4,4,3,3,Non,0.14,loin,Intermédiaire,0.5,0.5,128835,3.0,9.0,0.75,0,0,1,1,1,1,0
31,M,5460,Divorcé(e),Commercial,Cadre Commercial,4,13,7,7,0,2,4,6,4,Transformation Digitale,Occasionnel,5,7,1,4,2,4,4,4,4,Non,0.22,moyen_proche,Junior,0.875,0.875,169260,3.25,22.75,0.5,0,0,0,0,0,1,0
27,F,2187,Divorcé(e),Consulting,Assistant de Direction,0,6,5,3,0,2,5,6,4,Transformation Digitale,Occasionnel,0,3,1,2,1,3,3,2,3,Non,0.12,moyen_proche,Junior,0.5,0.5,59049,2.25,11.25,0.8333333333333334,0,0,1,1,1,1,0
37,M,9602,Marié(e),Commercial,Cadre Commercial,4,17,3,0,0,1,3,2,3,Marketing,Occasionnel,1,0,4,3,2,3,3,2,3,Oui,0.11,proche,Intermédiaire,0.0,0.0,355274,3.0,9.0,0.75,1,2,0,0,0,1,2
20,F,2836,Célibataire,Consulting,Assistant de Direction,1,1,1,0,0,0,0,1,3,Infra & Cloud,Occasionnel,0,0,4,2,1,2,4,4,3,Non,0.13,proche,Junior,0.0,0.0,56720,3.5,3.5,0.0,0,0,1,1,1,1,0
42,F,4089,Marié(e),Consulting,Manager,1,10,10,2,0,2,4,2,4,Infra & Cloud,Occasionnel,2,2,3,3,2,4,2,3,3,Non,0.13,proche,Intermédiaire,0.18181818181818182,0.18181818181818182,171738,3.0,30.0,0.36363636363636365,0,0,0,1,0,1,0
43,M,16627,Divorcé(e),Consulting,Directeur Technique,4,21,1,0,0,1,3,6,4,Autre,Occasionnel,0,0,2,2,4,4,3,2,3,Oui,0.14,moyen_proche,Intermédiaire,0.0,0.0,714961,2.75,2.75,1.5,1,6,1,0,0,1,6
38,F,2619,Célibataire,Consulting,Assistant de Direction,3,8,0,0,0,0,3,1,1,Infra & Cloud,Occasionnel,0,0,3,3,1,1,4,2,3,Non,0.17,proche,Intermédiaire,0.0,0.0,99522,2.5,0.0,3.0,0,0,0,1,0,1,0
43,M,5679,Divorcé(e),Consulting,Consultant,3,10,8,7,0,1,3,9,5,Transformation Digitale,Frequent,4,7,4,3,2,3,2,3,3,Oui,0.13,moyen_loin,Intermédiaire,0.7777777777777778,0.7777777777777778,244197,3.0,24.0,0.3333333333333333,1,9,0,0,0,2,18
48,F,15402,Marié(e),Consulting,Senior Manager,7,21,3,2,0,1,3,1,4,Infra & Cloud,Occasionnel,0,2,4,2,4,1,1,1,3,Non,0.11,proche,Senior,0.5,0.5,739296,1.75,5.25,0.75,0,0,1,0,0,1,0
44,F,5985,Célibataire,Ressources Humaines,Ressources Humaines,4,10,2,2,0,0,1,1,4,Infra & Cloud,Occasionnel,0,2,1,2,2,3,2,4,3,Non,0.11,proche,Intermédiaire,0.6666666666666666,0.6666666666666666,263340,2.5,5.0,0.3333333333333333,0,0,1,0,0,1,0
34,F,2579,Divorcé(e),Commercial,Représentant Commercial,1,8,8,2,0,2,3,14,3,Entrepreunariat,Occasionnel,0,6,3,3,1,3,4,3,3,Oui,0.18,moyen_loin,Junior,0.2222222222222222,0.6666666666666666,87686,3.25,26.0,0.3333333333333333,1,14,0,1,0,1,14
27,M,3041,Divorcé(e),Commercial,Représentant Commercial,0,5,4,3,1,1,3,2,1,Marketing,Occasionnel,0,2,3,3,1,1,2,3,3,Non,0.11,proche,Junior,0.6,0.4,82107,2.25,9.0,0.6,0,0,0,1,0,1,0
21,M,3447,Célibataire,Commercial,Représentant Commercial,1,3,3,2,0,0,2,22,1,Entrepreunariat,Occasionnel,1,2,3,3,1,3,3,3,3,Non,0.11,loin,Junior,0.5,0.5,72387,3.0,9.0,0.5,0,0,0,1,0,1,0
44,M,19513,Marié(e),Consulting,Senior Manager,4,26,2,2,0,1,2,3,4,Autre,Occasionnel,0,1,4,3,5,4,1,4,3,Oui,0.12,moyen_proche,Intermédiaire,0.6666666666666666,0.3333333333333333,858572,3.25,6.5,0.6666666666666666,1,3,0,0,0,1,3
22,M,2773,Marié(e),Consulting,Assistant de Direction,0,3,2,2,0,0,3,6,1,Transformation Digitale,Occasionnel,2,2,1,3,1,3,4,3,4,Non,0.2,moyen_proche,Junior,0.6666666666666666,0.6666666666666666,61006,2.75,5.5,1.0,0,0,1,1,1,1,0
33,M,7104,Divorcé(e),Commercial,Cadre Commercial,0,6,5,0,0,0,3,8,4,Marketing,Occasionnel,1,2,3,3,2,3,4,3,3,Non,0.12,moyen_loin,Junior,0.0,0.3333333333333333,234432,3.25,16.25,0.5,0,0,0,0,0,1,0
32,F,6322,Marié(e),Consulting,Assistant de Direction,1,6,6,4,0,1,2,9,4,Infra & Cloud,Occasionnel,0,5,1,3,2,4,4,2,3,Oui,0.12,moyen_loin,Junior,0.5714285714285714,0.7142857142857143,202304,2.75,16.5,0.2857142857142857,1,9,0,0,0,1,9
30,F,2083,Divorcé(e),Consulting,Assistant de Direction,1,1,1,0,0,1,2,3,3,Transformation Digitale,Frequent,0,0,3,3,1,3,3,3,4,Non,0.2,moyen_proche,Junior,0.0,0.0,62490,3.0,3.0,1.0,0,0,1,1,1,2,0
53,F,8381,Célibataire,Commercial,Cadre Commercial,7,18,14,7,0,0,2,1,1,Transformation Digitale,Occasionnel,8,10,4,3,2,1,4,4,4,Non,0.2,proche,Senior,0.4666666666666667,0.6666666666666666,444193,3.25,45.5,0.13333333333333333,0,0,1,0,0,1,0
34,M,2691,Marié(e),Consulting,Assistant de Direction,1,10,10,9,0,1,4,1,5,Infra & Cloud,Occasionnel,8,8,2,3,1,4,4,2,3,Non,0.12,proche,Junior,0.8181818181818182,0.7272727272727273,91494,3.0,30.0,0.36363636363636365,0,0,0,1,0,1,0
45,F,4286,Marié(e),Commercial,Cadre Commercial,2,5,1,1,1,2,4,26,4,Infra & Cloud,Frequent,0,0,1,3,2,1,4,3,3,Non,0.14,loin,Intermédiaire,0.5,0.0,192870,2.25,2.25,2.0,0,0,0,1,0,2,0
26,F,2659,Marié(e),Consulting,Consultant,1,3,3,2,0,1,2,6,3,Infra & Cloud,Occasionnel,0,2,3,3,1,4,3,3,3,Oui,0.13,moyen_proche,Junior,0.5,0.5,69134,3.25,9.75,0.5,1,6,0,1,0,1,6
37,M,9434,Marié(e),Consulting,Tech Lead,1,10,10,7,0,1,2,3,3,Autre,Occasionnel,7,8,3,3,3,3,3,3,3,Non,0.15,moyen_proche,Intermédiaire,0.6363636363636364,0.7272727272727273,349058,3.0,30.0,0.18181818181818182,0,0,0,0,0,1,0
29,F,5561,Marié(e),Commercial,Cadre Commercial,1,6,6,0,0,1,5,3,2,Transformation Digitale,Occasionnel,1,2,2,3,2,3,1,2,3,Non,0.14,moyen_proche,Junior,0.0,0.2857142857142857,161269,2.0,12.0,0.7142857142857143,0,0,0,0,0,1,0
35,M,6646,Célibataire,Consulting,Assistant de Direction,1,17,17,11,0,0,3,6,4,Infra & Cloud,Occasionnel,11,8,2,1,2,4,2,3,3,Non,0.13,moyen_proche,Intermédiaire,0.6111111111111112,0.4444444444444444,232610,2.75,46.75,0.16666666666666666,0,0,2,0,0,1,0
33,M,7725,Divorcé(e),Consulting,Manager,3,15,13,11,0,1,2,6,3,Infra & Cloud,Frequent,4,7,3,3,2,4,3,1,4,Non,0.23,moyen_proche,Junior,0.7857142857142857,0.5,254925,2.75,35.75,0.14285714285714285,0,0,1,0,0,2,0
54,M,10725,Marié(e),Ressources Humaines,Ressources Humaines,2,16,9,7,0,1,1,19,4,Transformation Digitale,Occasionnel,7,1,3,3,3,2,3,4,3,Non,0.15,loin,Senior,0.7,0.1,579150,3.0,27.0,0.1,0,0,0,0,0,1,0
36,M,8847,Divorcé(e),Consulting,Tech Lead,2,13,3,2,0,1,2,9,2,Transformation Digitale,Occasionnel,0,2,2,2,2,2,3,3,3,Oui,0.11,moyen_loin,Intermédiaire,0.5,0.5,318492,2.5,7.5,0.5,1,9,1,0,0,1,9
27,M,2045,Célibataire,Consulting,Assistant de Direction,0,5,4,2,0,0,0,3,4,Transformation Digitale,Occasionnel,1,1,1,2,1,4,4,3,3,Non,0.13,moyen_proche,Junior,0.4,0.2,55215,3.0,12.0,0.0,0,0,1,1,1,1,0
20,M,1009,Célibataire,Consulting,Assistant de Direction,1,1,1,0,1,0,5,10,1,Transformation Digitale,Occasionnel,1,1,4,3,1,3,4,3,3,Oui,0.11,moyen_loin,Junior,0.0,0.5,20180,3.5,3.5,2.5,1,10,0,1,0,1,10
33,M,3348,Célibataire,Consulting,Assistant de Direction,1,10,10,8,1,0,3,3,3,Infra & Cloud,Frequent,9,7,1,3,1,1,1,3,3,Oui,0.11,moyen_proche,Junior,0.7272727272727273,0.6363636363636364,110484,1.5,15.0,0.2727272727272727,1,3,0,1,0,2,6
35,M,1281,Marié(e),Consulting,Consultant,1,1,1,0,0,2,3,3,3,Infra & Cloud,Aucun,0,0,3,2,1,3,3,3,3,Non,0.18,moyen_proche,Intermédiaire,0.0,0.0,44835,3.0,3.0,1.5,0,0,1,1,1,0,0
23,M,2819,Marié(e),Consulting,Assistant de Direction,2,5,3,2,0,1,3,4,3,Transformation Digitale,Occasionnel,0,2,1,4,1,1,1,4,3,Non,0.16,moyen_proche,Junior,0.5,0.5,64837,1.75,5.25,0.75,0,0,-1,1,-1,1,0
25,M,4851,Marié(e),Commercial,Cadre Commercial,0,4,3,2,0,1,4,8,3,Infra & Cloud,Occasionnel,1,2,4,4,2,2,3,3,4,Non,0.22,moyen_loin,Junior,0.5,0.5,121275,3.0,9.0,1.0,0,0,0,1,0,1,0
38,F,4028,Célibataire,Commercial,Cadre Commercial,0,8,7,7,0,0,2,7,4,Marketing,Occasionnel,0,5,4,2,2,4,1,3,4,Non,0.2,moyen_proche,Intermédiaire,0.875,0.625,153064,3.0,21.0,0.25,0,0,2,1,2,1,0
29,M,2720,Divorcé(e),Consulting,Assistant de Direction,1,10,10,7,0,1,5,1,4,Infra & Cloud,Frequent,2,8,2,1,1,4,4,3,3,Non,0.18,proche,Junior,0.6363636363636364,0.7272727272727273,78880,3.25,32.5,0.45454545454545453,0,0,2,1,2,2,0
48,M,8120,Marié(e),Commercial,Cadre Commercial,3,12,2,2,0,0,3,2,1,Marketing,Occasionnel,2,2,2,4,2,2,4,3,3,Non,0.12,proche,Senior,0.6666666666666666,0.6666666666666666,389760,2.75,5.5,1.0,0,0,-1,0,0,1,0
27,F,4647,Divorcé(e),Commercial,Cadre Commercial,1,6,6,5,0,2,3,3,1,Transformation Digitale,Frequent,0,4,4,4,2,4,2,3,4,Oui,0.2,moyen_proche,Junior,0.7142857142857143,0.5714285714285714,125469,3.25,19.5,0.42857142857142855,1,3,0,1,0,2,6
37,M,4680,Célibataire,Consulting,Assistant de Direction,3,4,1,0,0,0,2,10,2,Infra & Cloud,Occasionnel,0,0,4,4,1,4,1,3,3,Non,0.17,moyen_loin,Intermédiaire,0.0,0.0,173160,3.0,3.0,1.0,0,0,-1,1,-1,1,0
50,M,3221,Marié(e),Consulting,Consultant,1,20,20,8,0,3,3,28,1,Transformation Digitale,Occasionnel,3,8,4,4,1,3,3,3,3,Oui,0.11,loin,Senior,0.38095238095238093,0.38095238095238093,161050,3.25,65.0,0.14285714285714285,1,28,-1,1,-1,1,28
34,F,8621,Célibataire,Consulting,Manager,1,9,8,7,0,0,3,9,3,Transformation Digitale,Occasionnel,7,7,4,2,3,2,2,4,3,Non,0.14,moyen_loin,Junior,0.7777777777777778,0.7777777777777778,293114,3.0,24.0,0.3333333333333333,0,0,1,0,0,1,0
24,F,4577,Célibataire,Commercial,Cadre Commercial,9,4,2,2,1,0,3,3,2,Infra & Cloud,Occasionnel,2,0,1,3,2,3,1,3,3,Non,0.14,moyen_proche,Junior,0.6666666666666666,0.0,109848,2.0,4.0,1.0,0,0,0,1,0,1,0
39,F,4553,Célibataire,Consulting,Manager,1,20,20,7,0,0,4,2,4,Entrepreunariat,Occasionnel,11,10,4,2,2,3,1,3,3,Non,0.11,proche,Intermédiaire,0.3333333333333333,0.47619047619047616,177567,2.75,55.0,0.19047619047619047,0,0,1,1,1,1,0
32,M,5396,Célibataire,Commercial,Cadre Commercial,1,10,10,7,0,0,2,10,3,Marketing,Occasionnel,0,8,4,3,2,4,4,2,3,Non,0.12,moyen_loin,Junior,0.6363636363636364,0.7272727272727273,172672,3.5,35.0,0.18181818181818182,0,0,0,0,0,1,0
50,M,6796,Marié(e),Commercial,Cadre Commercial,3,18,4,3,1,1,4,8,2,Entrepreunariat,Frequent,1,3,2,3,2,3,1,3,3,Oui,0.14,moyen_loin,Senior,0.6,0.6,339800,2.25,9.0,0.8,1,8,0,0,0,2,16
38,F,7625,Célibataire,Consulting,Manager,0,10,9,7,0,0,4,1,4,Infra & Cloud,Occasionnel,1,8,2,4,2,4,3,2,3,Non,0.13,proche,Intermédiaire,0.7,0.8,289750,2.75,24.75,0.4,0,0,-1,0,0,1,0
27,F,7412,Marié(e),Consulting,Tech Lead,1,9,9,7,0,0,3,1,2,Infra & Cloud,Occasionnel,0,7,3,3,3,1,4,3,3,Non,0.11,proche,Junior,0.7,0.7,200124,2.75,24.75,0.3,0,0,0,0,0,1,0
32,F,11159,Célibataire,Consulting,Directeur Technique,3,10,7,7,0,0,6,3,2,Infra & Cloud,Occasionnel,7,7,3,3,3,4,4,3,3,Non,0.15,moyen_proche,Junior,0.875,0.875,357088,3.5,24.5,0.75,0,0,0,0,0,1,0
47,M,4960,Célibataire,Commercial,Cadre Commercial,2,20,7,7,0,0,2,14,4,Marketing,Occasionnel,1,7,4,3,2,1,4,3,3,Non,0.12,moyen_loin,Senior,0.875,0.875,233120,3.0,21.0,0.25,0,0,0,0,0,1,0
40,M,10475,Marié(e),Commercial,Cadre Commercial,5,20,18,13,0,1,2,5,4,Infra & Cloud,Frequent,1,12,4,2,3,1,3,3,4,Oui,0.21,moyen_proche,Intermédiaire,0.6842105263157895,0.631578947368421,419000,2.75,49.5,0.10526315789473684,1,5,2,0,0,2,10
53,M,14814,Marié(e),Consulting,Directeur Technique,3,32,5,1,0,0,3,7,3,Infra & Cloud,Occasionnel,1,3,3,4,4,3,3,3,3,Non,0.19,moyen_proche,Senior,0.16666666666666666,0.5,785142,3.0,15.0,0.5,0,0,-1,0,0,1,0
41,M,19141,Divorcé(e),Ressources Humaines,Senior Manager,3,23,21,6,0,3,2,10,4,Ressources Humaines,Occasionnel,12,6,2,2,5,4,2,2,3,Non,0.15,moyen_loin,Intermédiaire,0.2727272727272727,0.2727272727272727,784781,2.5,52.5,0.09090909090909091,0,0,1,0,0,1,0
60,M,5405,Célibataire,Commercial,Cadre Commercial,8,10,2,2,0,0,1,16,4,Marketing,Occasionnel,2,2,1,3,2,1,4,3,3,Non,0.14,loin,Senior,0.6666666666666666,0.6666666666666666,324300,2.25,4.5,0.3333333333333333,0,0,0,0,0,1,0
27,M,8793,Divorcé(e),Consulting,Tech Lead,1,9,9,7,0,2,4,10,2,Infra & Cloud,Frequent,1,7,4,3,3,1,3,2,4,Non,0.21,moyen_loin,Junior,0.7,0.7,237411,2.5,22.5,0.4,0,0,1,0,0,2,0
41,M,19189,Marié(e),Ressources Humaines,Senior Manager,1,22,22,7,0,1,3,1,3,Ressources Humaines,Occasionnel,2,10,4,2,5,3,2,3,3,Non,0.12,proche,Intermédiaire,0.30434782608695654,0.43478260869565216,786749,3.0,66.0,0.13043478260869565,0,0,1,0,0,1,0
50,M,3875,Marié(e),Commercial,Représentant Commercial,7,4,2,2,0,1,2,8,4,Marketing,Occasionnel,2,2,4,3,1,2,4,3,3,Non,0.15,moyen_loin,Senior,0.6666666666666666,0.6666666666666666,193750,3.25,6.5,0.6666666666666666,0,0,0,1,0,1,0
28,F,2216,Célibataire,Consulting,Assistant de Direction,7,10,7,7,1,0,4,1,2,Infra & Cloud,Occasionnel,3,7,1,1,1,2,4,3,3,Oui,0.13,proche,Junior,0.875,0.875,62048,2.5,17.5,0.5,1,1,2,1,2,1,1
36,F,11713,Marié(e),Consulting,Directeur Technique,9,10,8,7,0,1,2,8,3,Infra & Cloud,Aucun,0,5,1,4,3,1,1,3,3,Non,0.14,moyen_loin,Intermédiaire,0.7777777777777778,0.5555555555555556,421668,1.5,12.0,0.2222222222222222,0,0,-1,0,0,0,0
38,F,7861,Célibataire,Consulting,Tech Lead,4,10,1,0,0,0,4,1,3,Infra & Cloud,Occasionnel,0,0,3,3,3,3,4,4,3,Oui,0.14,proche,Intermédiaire,0.0,0.0,298718,3.5,3.5,2.0,1,1,0,0,0,1,1
44,M,3708,Célibataire,Consulting,Consultant,2,9,5,2,0,0,5,24,3,Transformation Digitale,Aucun,1,4,1,1,1,3,3,3,3,Non,0.14,loin,Intermédiaire,0.3333333333333333,0.6666666666666666,163152,2.5,12.5,0.8333333333333334,0,0,2,1,2,0,0
47,F,13770,Divorcé(e),Commercial,Cadre Commercial,9,28,22,2,0,2,2,3,3,Transformation Digitale,Frequent,11,13,4,3,4,3,4,2,3,Oui,0.12,moyen_proche,Senior,0.08695652173913043,0.5652173913043478,647190,3.25,71.5,0.08695652173913043,1,3,0,0,0,2,6
30,M,5304,Divorcé(e),Commercial,Cadre Commercial,7,10,8,7,0,1,2,27,5,Marketing,Occasionnel,7,7,3,3,2,4,4,2,4,Non,0.23,loin,Junior,0.7777777777777778,0.7777777777777778,159120,3.25,26.0,0.2222222222222222,0,0,1,0,0,1,0
29,M,2642,Célibataire,Commercial,Représentant Commercial,1,1,1,0,0,0,6,10,3,Infra & Cloud,Occasionnel,0,0,3,3,1,3,3,3,3,Non,0.11,moyen_loin,Junior,0.0,0.0,76618,3.0,3.0,3.0,0,0,0,1,0,1,0
42,M,2759,Divorcé(e),Consulting,Assistant de Direction,6,7,2,2,1,0,2,19,3,Transformation Digitale,Frequent,2,2,3,4,1,3,4,3,3,Oui,0.12,loin,Intermédiaire,0.6666666666666666,0.6666666666666666,115878,3.25,6.5,0.6666666666666666,1,19,-1,1,-1,2,38
43,M,6804,Marié(e),Commercial,Cadre Commercial,3,7,2,2,0,1,5,15,3,Infra & Cloud,Frequent,2,2,4,2,2,4,3,3,3,Non,0.18,loin,Intermédiaire,0.6666666666666666,0.6666666666666666,292572,3.5,7.0,1.6666666666666667,0,0,1,0,0,2,0
34,F,6142,Célibataire,Consulting,Manager,3,10,5,1,0,0,2,8,2,Transformation Digitale,Occasionnel,4,3,2,3,2,3,4,3,3,Non,0.11,moyen_loin,Junior,0.16666666666666666,0.5,208828,3.0,15.0,0.3333333333333333,0,0,0,0,0,1,0
23,M,2500,Marié(e),Consulting,Consultant,1,5,4,3,0,1,2,9,1,Transformation Digitale,Occasionnel,0,2,2,3,1,1,4,4,3,Non,0.14,moyen_loin,Junior,0.6,0.4,57500,2.75,11.0,0.4,0,0,0,1,0,1,0
39,F,6389,Marié(e),Ressources Humaines,Ressources Humaines,9,12,8,3,0,1,3,3,3,Ressources Humaines,Occasionnel,3,6,3,4,2,2,3,1,3,Non,0.15,moyen_proche,Intermédiaire,0.3333333333333333,0.6666666666666666,249171,2.25,18.0,0.3333333333333333,0,0,-1,0,0,1,0
56,M,11103,Marié(e),Consulting,Manager,7,30,10,7,0,0,1,9,3,Transformation Digitale,Occasionnel,1,1,3,3,4,4,3,2,3,Non,0.11,moyen_loin,Senior,0.6363636363636364,0.09090909090909091,621768,3.0,30.0,0.09090909090909091,0,0,0,0,0,1,0
40,F,2342,Célibataire,Consulting,Assistant de Direction,0,5,4,2,0,0,2,2,1,Transformation Digitale,Occasionnel,2,3,4,2,1,4,4,2,4,Oui,0.2,proche,Intermédiaire,0.4,0.6,93680,3.5,14.0,0.4,1,2,2,1,2,1,2
27,F,6811,Célibataire,Consulting,Manager,8,9,7,6,0,0,2,7,3,Transformation Digitale,Occasionnel,0,7,4,2,2,1,1,1,3,Non,0.19,moyen_proche,Junior,0.75,0.875,183897,1.75,12.25,0.25,0,0,1,0,0,1,0
29,M,2297,Divorcé(e),Commercial,Représentant Commercial,1,2,2,2,0,2,2,10,3,Marketing,Occasionnel,2,2,4,3,1,2,4,3,3,Non,0.14,moyen_loin,Junior,0.6666666666666666,0.6666666666666666,66613,3.25,6.5,0.6666666666666666,0,0,0,1,0,1,0
53,M,2450,Célibataire,Consulting,Consultant,2,19,2,2,0,0,4,6,3,Infra & Cloud,Occasionnel,2,2,4,3,2,4,4,3,3,Non,0.17,moyen_proche,Senior,0.6666666666666666,0.6666666666666666,129850,3.75,7.5,1.3333333333333333,0,0,0,1,0,1,0
35,F,5093,Divorcé(e),Consulting,Manager,2,16,1,0,0,1,2,2,4,Infra & Cloud,Aucun,0,0,4,3,2,1,1,4,3,Non,0.11,proche,Intermédiaire,0.0,0.0,178255,2.5,2.5,1.0,0,0,0,0,0,0,0
32,M,5309,Marié(e),Consulting,Consultant,1,10,10,8,0,2,2,24,4,Infra & Cloud,Frequent,4,7,1,3,2,4,4,3,3,Non,0.15,loin,Junior,0.7272727272727273,0.6363636363636364,169888,3.0,30.0,0.18181818181818182,0,0,0,0,0,2,0
38,M,3057,Marié(e),Consulting,Assistant de Direction,6,6,1,0,0,1,0,2,5,Transformation Digitale,Occasionnel,0,1,4,3,1,3,2,1,3,Oui,0.13,proche,Intermédiaire,0.0,0.5,116166,2.5,2.5,0.0,1,2,0,1,0,1,2
34,F,5121,Divorcé(e),Consulting,Tech Lead,3,7,0,0,0,1,3,8,5,Infra & Cloud,Occasionnel,0,0,2,3,2,1,3,3,3,Non,0.14,moyen_loin,Junior,0.0,0.0,174114,2.25,0.0,3.0,0,0,0,0,0,1,0
52,M,16856,Marié(e),Commercial,Senior Manager,1,34,34,6,0,0,3,3,4,Marketing,Occasionnel,1,16,3,2,4,1,1,4,3,Non,0.11,moyen_proche,Senior,0.17142857142857143,0.45714285714285713,876512,2.25,76.5,0.08571428571428572,0,0,1,0,0,1,0
33,M,2686,Célibataire,Consulting,Assistant de Direction,1,10,10,9,1,0,2,1,4,Autre,Occasionnel,7,8,4,3,1,4,3,2,3,Oui,0.13,proche,Junior,0.8181818181818182,0.7272727272727273,88638,3.25,32.5,0.18181818181818182,1,1,0,1,0,1,1
25,F,6180,Célibataire,Commercial,Cadre Commercial,1,6,6,5,0,0,5,26,1,Transformation Digitale,Occasionnel,1,4,3,3,2,4,2,2,4,Non,0.23,loin,Junior,0.7142857142857143,0.5714285714285714,154500,2.75,16.5,0.7142857142857143,0,0,1,0,0,1,0
45,M,6632,Célibataire,Commercial,Représentant Commercial,0,9,8,7,0,0,3,2,2,Entrepreunariat,Occasionnel,3,1,2,1,2,3,1,3,3,Non,0.13,proche,Intermédiaire,0.7777777777777778,0.1111111111111111,298440,2.25,18.0,0.3333333333333333,0,0,2,0,0,1,0
23,M,3505,Célibataire,Consulting,Assistant de Direction,1,2,2,2,0,0,3,10,1,Transformation Digitale,Occasionnel,0,2,1,4,1,3,4,3,3,Non,0.18,moyen_loin,Junior,0.6666666666666666,0.6666666666666666,80615,2.75,5.5,1.0,0,0,-1,1,-1,1,0
47,F,6397,Célibataire,Commercial,Cadre Commercial,4,8,5,4,1,0,2,27,2,Infra & Cloud,Frequent,1,3,2,4,2,3,4,3,3,Oui,0.12,loin,Senior,0.6666666666666666,0.5,300659,3.0,15.0,0.3333333333333333,1,27,-1,0,0,2,54
34,M,6274,Célibataire,Commercial,Cadre Commercial,1,6,6,5,0,0,5,2,3,Autre,Occasionnel,1,4,4,3,2,4,3,3,4,Non,0.22,proche,Junior,0.7142857142857143,0.5714285714285714,213316,3.5,21.0,0.7142857142857143,0,0,1,0,0,1,0
55,M,19859,Marié(e),Consulting,Senior Manager,5,24,5,2,1,1,2,2,3,Transformation Digitale,Occasionnel,1,4,4,3,5,1,4,3,3,Oui,0.13,proche,Senior,0.3333333333333333,0.6666666666666666,1092245,3.0,15.0,0.3333333333333333,1,2,0,0,0,1,2
36,M,7587,Célibataire,Commercial,Cadre Commercial,1,10,10,7,0,0,1,8,4,Infra & Cloud,Aucun,0,9,1,2,3,1,2,3,3,Non,0.15,moyen_loin,Intermédiaire,0.6363636363636364,0.8181818181818182,273132,1.75,17.5,0.09090909090909091,0,0,1,0,0,0,0
52,M,4258,Marié(e),Consulting,Assistant de Direction,0,5,4,3,0,1,3,19,4,Transformation Digitale,Aucun,1,2,4,3,1,4,1,3,3,Non,0.18,loin,Senior,0.6,0.4,221416,3.0,12.0,0.6,0,0,0,1,0,0,0
26,F,4364,Divorcé(e),Consulting,Consultant,3,5,2,2,0,1,2,1,2,Infra & Cloud,Frequent,2,0,1,1,1,4,1,3,3,Non,0.14,proche,Junior,0.6666666666666666,0.0,113464,2.25,4.5,0.6666666666666666,0,0,2,1,2,2,0
29,F,4335,Marié(e),Consulting,Manager,4,11,8,7,0,1,3,27,3,Transformation Digitale,Occasionnel,1,1,2,3,2,3,1,2,3,Non,0.12,loin,Junior,0.7777777777777778,0.1111111111111111,125715,2.0,16.0,0.3333333333333333,0,0,0,1,0,1,0
26,M,5326,Célibataire,Commercial,Cadre Commercial,6,6,4,3,1,0,2,8,3,Entrepreunariat,Occasionnel,1,2,4,2,2,1,3,2,3,Non,0.17,moyen_loin,Junior,0.6,0.4,138476,2.5,10.0,0.4,0,0,1,0,0,1,0
34,F,3280,Célibataire,Consulting,Assistant de Direction,2,10,4,2,0,0,2,1,4,Infra & Cloud,Occasionnel,1,3,2,4,1,4,3,3,3,Non,0.16,proche,Junior,0.4,0.6,111520,3.0,12.0,0.4,0,0,-1,1,-1,1,0
