age,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,augementation_salaire_precedente,genre_binaire,tranche_age,ratio_stagnation,ratio_sous_responsable,age_revenu,satisfaction_moyenne,interaction_satisfaction_anciennete,taux_de_formation,heures_supplementaires_binaire,interaction_distance_heures_sup,frequence_deplacement_num,surmenage_transports
30,2564,Célibataire,Consulting,Consultant,0,12,11,7,0,0,2,2,3,Transformation Digitale,6,7,3,3,1,4,3,2,3,0.14,0,Junior,0.5833333333333334,0.5833333333333334,76920,3.0,33.0,0.16666666666666666,0,0,0,0
60,10266,Marié(e),Commercial,Cadre Commercial,4,22,18,13,0,0,5,28,3,Marketing,13,11,3,2,3,1,4,4,3,0.19,0,Senior,0.6842105263157895,0.5789473684210527,615960,3.0,54.0,0.2631578947368421,0,0,2,0
47,5070,Divorcé(e),Consulting,Tech Lead,5,20,5,0,0,3,2,2,2,Transformation Digitale,0,4,1,3,2,4,3,3,3,0.13,0,Senior,0.0,0.6666666666666666,238290,2.75,13.75,0.3333333333333333,0,0,1,0
46,17861,Marié(e),Consulting,Directeur Technique,6,26,3,2,0,0,2,2,3,Infra & Cloud,0,1,1,3,4,3,3,1,3,0.13,1,Senior,0.5,0.25,821606,2.0,6.0,0.5,0,0,1,0
35,4230,Célibataire,Consulting,Consultant,0,6,5,4,0,0,2,22,3,Infra & Cloud,4,3,4,1,1,3,3,3,3,0.15,1,Intermédiaire,0.6666666666666666,0.5,148050,3.25,16.25,0.3333333333333333,0,0,1,0
54,3780,Célibataire,Consulting,Consultant,7,19,1,0,0,0,3,8,4,Infra & Cloud,0,0,3,3,2,3,3,3,3,0.11,0,Senior,0.0,0.0,204120,3.0,3.0,1.5,0,0,1,0
34,2768,Divorcé(e),Consulting,Assistant de Direction,3,14,7,3,0,1,3,2,4,Infra & Cloud,5,7,4,2,1,3,3,3,3,0.12,1,Junior,0.375,0.875,94112,3.25,22.75,0.375,0,0,1,0
46,9071,Marié(e),Commercial,Cadre Commercial,2,15,3,2,0,1,3,10,3,Marketing,1,2,3,2,3,4,3,3,3,0.19,0,Senior,0.5,0.5,417266,3.25,9.75,0.75,1,10,1,10
31,10648,Divorcé(e),Consulting,Tech Lead,1,13,13,8,0,1,6,9,1,Infra & Cloud,0,8,3,3,3,2,4,4,4,0.25,1,Junior,0.5714285714285714,0.5714285714285714,330088,3.25,42.25,0.42857142857142855,0,0,1,0
33,13610,Marié(e),Consulting,Senior Manager,7,15,7,6,1,0,2,15,1,Transformation Digitale,7,7,2,3,3,3,4,4,3,0.12,1,Junior,0.75,0.875,449130,3.25,22.75,0.25,1,15,1,15
33,3408,Divorcé(e),Consulting,Consultant,7,8,4,3,1,3,2,10,1,Transformation Digitale,1,3,1,1,1,4,1,3,3,0.13,1,Junior,0.6,0.6,112464,2.25,9.0,0.4,0,0,1,0
30,2983,Célibataire,Commercial,Représentant Commercial,0,4,3,2,0,0,3,7,1,Marketing,1,2,4,3,1,2,1,3,3,0.14,1,Junior,0.5,0.5,89490,2.5,7.5,0.75,0,0,1,0
35,7632,Marié(e),Consulting,Manager,4,10,8,7,0,0,2,16,3,Infra & Cloud,0,0,4,3,3,3,3,3,3,0.12,1,Intermédiaire,0.7777777777777778,0.0,267120,3.25,26.0,0.2222222222222222,1,16,1,16
31,9824,Marié(e),Consulting,Manager,3,12,1,0,1,0,2,20,3,Infra & Cloud,0,0,1,3,3,3,1,3,3,0.12,1,Junior,0.0,0.0,304544,2.0,2.0,1.0,0,0,2,0
34,9950,Divorcé(e),Ressources Humaines,Ressources Humaines,9,11,3,2,1,3,2,23,3,Ressources Humaines,0,2,2,3,3,1,3,3,3,0.15,0,Junior,0.5,0.5,338300,2.25,6.75,0.5,1,23,2,46
42,2093,Marié(e),Consulting,Consultant,4,8,2,2,0,1,4,5,2,Autre,2,0,2,3,1,3,4,3,3,0.17,1,Intermédiaire,0.6666666666666666,0.0,87906,3.0,6.0,1.3333333333333333,0,0,2,0
36,9980,Célibataire,Commercial,Cadre Commercial,1,10,10,3,0,0,3,10,4,Transformation Digitale,9,7,2,3,3,4,4,2,3,0.14,1,Intermédiaire,0.2727272727272727,0.6363636363636364,359280,3.0,30.0,0.2727272727272727,0,0,0,0
22,3894,Célibataire,Consulting,Consultant,5,4,2,2,1,0,3,4,1,Entrepreunariat,1,2,3,2,1,3,3,3,3,0.16,1,Junior,0.6666666666666666,0.6666666666666666,85668,3.0,6.0,1.0,0,0,2,0
48,4051,Marié(e),Commercial,Cadre Commercial,2,14,9,7,0,1,2,2,5,Marketing,6,7,2,3,2,4,1,3,3,0.14,0,Senior,0.7,0.7,194448,2.5,22.5,0.2,0,0,1,0
55,16835,Célibataire,Commercial,Senior Manager,3,37,10,9,0,0,2,18,5,Infra & Cloud,7,7,1,3,4,2,4,3,4,0.23,0,Senior,0.8181818181818182,0.6363636363636364,925925,2.5,25.0,0.18181818181818182,0,0,1,0
41,6230,Célibataire,Commercial,Cadre Commercial,7,16,14,3,0,0,3,10,2,Infra & Cloud,1,10,4,3,2,4,4,3,3,0.14,1,Intermédiaire,0.2,0.6666666666666666,255430,3.75,52.5,0.2,0,0,0,0
35,4717,Marié(e),Commercial,Cadre Commercial,9,15,11,9,0,0,2,1,3,Marketing,6,9,2,3,2,3,3,3,3,0.11,1,Intermédiaire,0.75,0.75,165095,2.75,30.25,0.16666666666666666,0,0,1,0
40,13237,Célibataire,Consulting,Tech Lead,7,22,20,6,0,0,3,6,3,Infra & Cloud,5,13,2,3,4,3,3,3,3,0.15,0,Intermédiaire,0.2857142857142857,0.6190476190476191,529480,2.75,55.0,0.14285714285714285,0,0,1,0
39,3755,Marié(e),Consulting,Consultant,1,8,8,3,0,1,3,8,1,Infra & Cloud,0,7,3,3,1,3,1,3,3,0.11,0,Intermédiaire,0.3333333333333333,0.7777777777777778,146445,2.5,20.0,0.3333333333333333,0,0,2,0
31,6582,Célibataire,Commercial,Cadre Commercial,4,10,6,5,0,0,2,2,1,Infra & Cloud,0,5,2,3,2,4,3,4,3,0.13,1,Junior,0.7142857142857143,0.7142857142857143,204042,3.25,19.5,0.2857142857142857,1,2,1,2
42,7406,Marié(e),Consulting,Tech Lead,1,10,10,9,0,1,5,24,3,Transformation Digitale,5,8,4,3,3,1,4,2,4,0.21,1,Intermédiaire,0.8181818181818182,0.7272727272727273,311052,2.75,27.5,0.45454545454545453,1,24,1,24
45,4805,Marié(e),Commercial,Cadre Commercial,0,9,8,7,0,1,3,2,3,Autre,3,7,4,3,2,2,2,4,3,0.19,1,Intermédiaire,0.7777777777777778,0.7777777777777778,216225,3.0,24.0,0.3333333333333333,0,0,1,0
26,2741,Divorcé(e),Ressources Humaines,Ressources Humaines,0,8,7,7,1,1,2,17,4,Infra & Cloud,1,0,2,3,1,3,2,2,3,0.11,0,Junior,0.875,0.0,71266,2.25,15.75,0.25,1,17,2,34
29,4262,Divorcé(e),Consulting,Tech Lead,4,8,3,2,0,2,2,19,3,Entrepreunariat,1,2,4,3,2,4,2,4,3,0.12,1,Junior,0.5,0.5,123598,3.5,10.5,0.5,0,0,1,0
33,16184,Divorcé(e),Consulting,Directeur Technique,4,10,6,1,0,1,2,1,5,Transformation Digitale,0,5,1,4,4,3,3,3,3,0.19,0,Junior,0.14285714285714285,0.7142857142857143,534072,2.5,15.0,0.2857142857142857,0,0,1,0
31,11557,Divorcé(e),Commercial,Senior Manager,9,10,5,4,0,1,3,7,3,Infra & Cloud,0,1,3,2,3,4,3,2,4,0.21,1,Junior,0.6666666666666666,0.16666666666666666,358267,3.0,15.0,0.5,0,0,1,0
18,1878,Célibataire,Commercial,Représentant Commercial,1,0,0,0,1,0,3,5,3,Marketing,0,0,2,3,1,2,4,3,3,0.14,1,Junior,0.0,0.0,33804,2.75,0.0,3.0,1,5,2,10
40,10932,Divorcé(e),Commercial,Cadre Commercial,3,20,1,0,0,1,2,28,3,Autre,0,1,3,1,3,1,3,3,3,0.15,1,Intermédiaire,0.0,0.5,437280,2.5,2.5,1.0,0,0,0,0
41,6811,Célibataire,Consulting,Manager,2,10,8,7,0,0,3,2,4,Autre,0,7,1,2,2,3,1,3,3,0.17,0,Intermédiaire,0.7777777777777778,0.7777777777777778,279251,2.0,16.0,0.3333333333333333,1,2,0,0
26,4306,Divorcé(e),Commercial,Cadre Commercial,5,8,0,0,0,2,5,29,2,Transformation Digitale,0,0,1,3,2,3,1,3,3,0.12,1,Junior,0.0,0.0,111956,2.0,0.0,5.0,0,0,1,0
35,4859,Célibataire,Commercial,Cadre Commercial,1,5,5,4,0,0,3,1,3,Transformation Digitale,0,3,1,3,2,3,4,3,3,0.16,0,Intermédiaire,0.6666666666666666,0.5,170065,2.75,13.75,0.5,0,0,1,0
34,5337,Célibataire,Commercial,Cadre Commercial,1,10,10,7,0,0,3,21,4,Infra & Cloud,5,7,4,4,2,4,4,3,3,0.12,1,Junior,0.6363636363636364,0.6363636363636364,181458,3.75,37.5,0.2727272727272727,0,0,1,0
26,2340,Célibataire,Consulting,Consultant,1,1,1,0,1,0,3,24,3,Entrepreunariat,0,0,3,1,1,4,2,1,3,0.18,1,Junior,0.0,0.0,60840,2.5,2.5,1.5,1,24,1,24
37,7491,Célibataire,Consulting,Tech Lead,4,12,6,5,0,0,3,1,3,Entrepreunariat,1,2,2,3,3,4,4,4,3,0.17,0,Intermédiaire,0.7142857142857143,0.2857142857142857,277167,3.5,21.0,0.42857142857142855,0,0,1,0
46,10527,Marié(e),Consulting,Manager,5,28,2,2,0,0,3,18,1,Transformation Digitale,1,2,1,3,3,3,4,2,3,0.11,0,Senior,0.6666666666666666,0.6666666666666666,484242,2.5,5.0,1.0,0,0,2,0
41,16595,Marié(e),Commercial,Senior Manager,7,22,18,16,0,1,2,2,5,Infra & Cloud,11,8,2,3,4,1,2,3,3,0.16,0,Intermédiaire,0.8421052631578947,0.42105263157894735,680395,2.0,36.0,0.10526315789473684,0,0,1,0
37,8834,Divorcé(e),Commercial,Cadre Commercial,1,9,9,5,0,1,6,9,4,Transformation Digitale,7,7,1,3,3,2,4,3,3,0.13,1,Intermédiaire,0.5,0.7,326858,2.5,22.5,0.6,0,0,0,0
52,5577,Divorcé(e),Consulting,Assistant de Direction,3,18,10,9,0,2,3,6,2,Entrepreunariat,6,9,4,3,2,1,2,3,3,0.12,1,Senior,0.8181818181818182,0.8181818181818182,290004,2.5,25.0,0.2727272727272727,1,6,1,6
32,4707,Marié(e),Commercial,Cadre Commercial,8,6,4,2,1,0,2,11,4,Autre,1,2,4,4,2,3,4,3,3,0.12,1,Junior,0.4,0.4,150624,3.5,14.0,0.4,0,0,0,0
24,2400,Marié(e),Commercial,Représentant Commercial,0,3,2,2,0,2,3,24,3,Transformation Digitale,2,1,4,3,1,4,3,3,3,0.13,1,Junior,0.6666666666666666,0.3333333333333333,57600,3.5,7.0,1.0,0,0,2,0
38,9824,Marié(e),Consulting,Manager,3,18,1,0,0,1,4,10,3,Transformation Digitale,0,0,3,3,2,3,3,3,3,0.19,0,Intermédiaire,0.0,0.0,373312,3.0,3.0,2.0,0,0,1,0
37,6447,Marié(e),Consulting,Tech Lead,6,8,6,5,0,1,2,1,4,Infra & Cloud,4,3,2,3,2,2,2,2,3,0.12,0,Intermédiaire,0.7142857142857143,0.42857142857142855,238539,2.0,12.0,0.2857142857142857,0,0,1,0
49,19502,Divorcé(e),Consulting,Directeur Technique,1,31,31,9,0,1,5,18,4,Infra & Cloud,0,9,4,2,5,3,3,3,3,0.17,1,Senior,0.28125,0.28125,955598,3.25,100.75,0.15625,1,18,1,18
24,2725,Marié(e),Consulting,Assistant de Direction,1,6,6,5,0,2,3,23,3,Transformation Digitale,1,4,2,4,1,4,2,3,3,0.11,1,Junior,0.7142857142857143,0.5714285714285714,65400,2.75,16.5,0.42857142857142855,1,23,1,23
26,6272,Marié(e),Commercial,Cadre Commercial,1,6,5,3,0,2,5,28,2,Marketing,1,4,1,3,2,2,4,4,4,0.2,1,Junior,0.5,0.6666666666666666,163072,2.75,13.75,0.8333333333333334,0,0,1,0
24,2127,Marié(e),Consulting,Consultant,1,1,1,0,0,1,2,17,2,Autre,0,0,4,2,1,2,4,3,4,0.21,1,Junior,0.0,0.0,51048,3.25,3.25,1.0,0,0,1,0
50,18200,Marié(e),Ressources Humaines,Senior Manager,1,32,32,5,0,1,2,3,3,Transformation Digitale,10,7,1,3,5,2,3,3,3,0.11,1,Senior,0.15151515151515152,0.21212121212121213,910000,2.25,72.0,0.06060606060606061,0,0,2,0
25,2096,Marié(e),Commercial,Représentant Commercial,1,7,7,4,0,0,1,13,1,Transformation Digitale,0,6,2,3,1,3,3,3,3,0.11,1,Junior,0.5,0.75,52400,2.75,19.25,0.125,0,0,1,0
24,2886,Marié(e),Consulting,Consultant,1,6,6,3,1,1,4,7,3,Infra & Cloud,1,2,1,3,1,3,4,3,3,0.16,0,Junior,0.42857142857142855,0.2857142857142857,69264,2.75,16.5,0.5714285714285714,1,7,2,14
30,2033,Marié(e),Commercial,Représentant Commercial,1,1,1,0,1,1,2,12,4,Infra & Cloud,0,0,2,2,1,1,3,4,3,0.18,1,Junior,0.0,0.0,60990,2.5,2.5,1.0,0,0,2,0
34,3622,Marié(e),Consulting,Assistant de Direction,1,6,6,5,0,1,3,1,2,Infra & Cloud,1,3,2,2,1,4,4,3,3,0.13,1,Junior,0.7142857142857143,0.42857142857142855,123148,3.25,19.5,0.42857142857142855,1,1,1,1
31,4233,Divorcé(e),Commercial,Cadre Commercial,2,9,3,1,1,0,2,13,4,Transformation Digitale,1,2,2,3,2,1,3,1,3,0.17,1,Junior,0.25,0.5,131223,1.75,5.25,0.5,0,0,1,0
35,3681,Célibataire,Consulting,Consultant,4,9,3,2,0,0,3,25,2,Autre,0,2,1,2,2,4,4,3,3,0.14,1,Intermédiaire,0.5,0.5,128835,3.0,9.0,0.75,0,0,1,0
31,5460,Divorcé(e),Commercial,Cadre Commercial,4,13,7,7,0,2,4,6,4,Transformation Digitale,5,7,1,4,2,4,4,4,4,0.22,1,Junior,0.875,0.875,169260,3.25,22.75,0.5,0,0,1,0
27,2187,Divorcé(e),Consulting,Assistant de Direction,0,6,5,3,0,2,5,6,4,Transformation Digitale,0,3,1,2,1,3,3,2,3,0.12,0,Junior,0.5,0.5,59049,2.25,11.25,0.8333333333333334,0,0,1,0
37,9602,Marié(e),Commercial,Cadre Commercial,4,17,3,0,0,1,3,2,3,Marketing,1,0,4,3,2,3,3,2,3,0.11,1,Intermédiaire,0.0,0.0,355274,3.0,9.0,0.75,1,2,1,2
20,2836,Célibataire,Consulting,Assistant de Direction,1,1,1,0,0,0,0,1,3,Infra & Cloud,0,0,4,2,1,2,4,4,3,0.13,0,Junior,0.0,0.0,56720,3.5,3.5,0.0,0,0,1,0
42,4089,Marié(e),Consulting,Manager,1,10,10,2,0,2,4,2,4,Infra & Cloud,2,2,3,3,2,4,2,3,3,0.13,0,Intermédiaire,0.18181818181818182,0.18181818181818182,171738,3.0,30.0,0.36363636363636365,0,0,1,0
43,16627,Divorcé(e),Consulting,Directeur Technique,4,21,1,0,0,1,3,6,4,Autre,0,0,2,2,4,4,3,2,3,0.14,1,Intermédiaire,0.0,0.0,714961,2.75,2.75,1.5,1,6,1,6
38,2619,Célibataire,Consulting,Assistant de Direction,3,8,0,0,0,0,3,1,1,Infra & Cloud,0,0,3,3,1,1,4,2,3,0.17,0,Intermédiaire,0.0,0.0,99522,2.5,0.0,3.0,0,0,1,0
43,5679,Divorcé(e),Consulting,Consultant,3,10,8,7,0,1,3,9,5,Transformation Digitale,4,7,4,3,2,3,2,3,3,0.13,1,Intermédiaire,0.7777777777777778,0.7777777777777778,244197,3.0,24.0,0.3333333333333333,1,9,2,18
48,15402,Marié(e),Consulting,Senior Manager,7,21,3,2,0,1,3,1,4,Infra & Cloud,0,2,4,2,4,1,1,1,3,0.11,0,Senior,0.5,0.5,739296,1.75,5.25,0.75,0,0,1,0
44,5985,Célibataire,Ressources Humaines,Ressources Humaines,4,10,2,2,0,0,1,1,4,Infra & Cloud,0,2,1,2,2,3,2,4,3,0.11,0,Intermédiaire,0.6666666666666666,0.6666666666666666,263340,2.5,5.0,0.3333333333333333,0,0,1,0
34,2579,Divorcé(e),Commercial,Représentant Commercial,1,8,8,2,0,2,3,14,3,Entrepreunariat,0,6,3,3,1,3,4,3,3,0.18,0,Junior,0.2222222222222222,0.6666666666666666,87686,3.25,26.0,0.3333333333333333,1,14,1,14
27,3041,Divorcé(e),Commercial,Représentant Commercial,0,5,4,3,1,1,3,2,1,Marketing,0,2,3,3,1,1,2,3,3,0.11,1,Junior,0.6,0.4,82107,2.25,9.0,0.6,0,0,1,0
21,3447,Célibataire,Commercial,Représentant Commercial,1,3,3,2,0,0,2,22,1,Entrepreunariat,1,2,3,3,1,3,3,3,3,0.11,1,Junior,0.5,0.5,72387,3.0,9.0,0.5,0,0,1,0
44,19513,Marié(e),Consulting,Senior Manager,4,26,2,2,0,1,2,3,4,Autre,0,1,4,3,5,4,1,4,3,0.12,1,Intermédiaire,0.6666666666666666,0.3333333333333333,858572,3.25,6.5,0.6666666666666666,1,3,1,3
22,2773,Marié(e),Consulting,Assistant de Direction,0,3,2,2,0,0,3,6,1,Transformation Digitale,2,2,1,3,1,3,4,3,4,0.2,1,Junior,0.6666666666666666,0.6666666666666666,61006,2.75,5.5,1.0,0,0,1,0
33,7104,Divorcé(e),Commercial,Cadre Commercial,0,6,5,0,0,0,3,8,4,Marketing,1,2,3,3,2,3,4,3,3,0.12,1,Junior,0.0,0.3333333333333333,234432,3.25,16.25,0.5,0,0,1,0
32,6322,Marié(e),Consulting,Assistant de Direction,1,6,6,4,0,1,2,9,4,Infra & Cloud,0,5,1,3,2,4,4,2,3,0.12,0,Junior,0.5714285714285714,0.7142857142857143,202304,2.75,16.5,0.2857142857142857,1,9,1,9
30,2083,Divorcé(e),Consulting,Assistant de Direction,1,1,1,0,0,1,2,3,3,Transformation Digitale,0,0,3,3,1,3,3,3,4,0.2,0,Junior,0.0,0.0,62490,3.0,3.0,1.0,0,0,2,0
53,8381,Célibataire,Commercial,Cadre Commercial,7,18,14,7,0,0,2,1,1,Transformation Digitale,8,10,4,3,2,1,4,4,4,0.2,0,Senior,0.4666666666666667,0.6666666666666666,444193,3.25,45.5,0.13333333333333333,0,0,1,0
34,2691,Marié(e),Consulting,Assistant de Direction,1,10,10,9,0,1,4,1,5,Infra & Cloud,8,8,2,3,1,4,4,2,3,0.12,1,Junior,0.8181818181818182,0.7272727272727273,91494,3.0,30.0,0.36363636363636365,0,0,1,0
45,4286,Marié(e),Commercial,Cadre Commercial,2,5,1,1,1,2,4,26,4,Infra & Cloud,0,0,1,3,2,1,4,3,3,0.14,0,Intermédiaire,0.5,0.0,192870,2.25,2.25,2.0,0,0,2,0
26,2659,Marié(e),Consulting,Consultant,1,3,3,2,0,1,2,6,3,Infra & Cloud,0,2,3,3,1,4,3,3,3,0.13,0,Junior,0.5,0.5,69134,3.25,9.75,0.5,1,6,1,6
37,9434,Marié(e),Consulting,Tech Lead,1,10,10,7,0,1,2,3,3,Autre,7,8,3,3,3,3,3,3,3,0.15,1,Intermédiaire,0.6363636363636364,0.7272727272727273,349058,3.0,30.0,0.18181818181818182,0,0,1,0
29,5561,Marié(e),Commercial,Cadre Commercial,1,6,6,0,0,1,5,3,2,Transformation Digitale,1,2,2,3,2,3,1,2,3,0.14,0,Junior,0.0,0.2857142857142857,161269,2.0,12.0,0.7142857142857143,0,0,1,0
35,6646,Célibataire,Consulting,Assistant de Direction,1,17,17,11,0,0,3,6,4,Infra & Cloud,11,8,2,1,2,4,2,3,3,0.13,1,Intermédiaire,0.6111111111111112,0.4444444444444444,232610,2.75,46.75,0.16666666666666666,0,0,1,0
33,7725,Divorcé(e),Consulting,Manager,3,15,13,11,0,1,2,6,3,Infra & Cloud,4,7,3,3,2,4,3,1,4,0.23,1,Junior,0.7857142857142857,0.5,254925,2.75,35.75,0.14285714285714285,0,0,2,0
54,10725,Marié(e),Ressources Humaines,Ressources Humaines,2,16,9,7,0,1,1,19,4,Transformation Digitale,7,1,3,3,3,2,3,4,3,0.15,1,Senior,0.7,0.1,579150,3.0,27.0,0.1,0,0,1,0
36,8847,Divorcé(e),Consulting,Tech Lead,2,13,3,2,0,1,2,9,2,Transformation Digitale,0,2,2,2,2,2,3,3,3,0.11,1,Intermédiaire,0.5,0.5,318492,2.5,7.5,0.5,1,9,1,9
27,2045,Célibataire,Consulting,Assistant de Direction,0,5,4,2,0,0,0,3,4,Transformation Digitale,1,1,1,2,1,4,4,3,3,0.13,1,Junior,0.4,0.2,55215,3.0,12.0,0.0,0,0,1,0
20,1009,Célibataire,Consulting,Assistant de Direction,1,1,1,0,1,0,5,10,1,Transformation Digitale,1,1,4,3,1,3,4,3,3,0.11,1,Junior,0.0,0.5,20180,3.5,3.5,2.5,1,10,1,10
33,3348,Célibataire,Consulting,Assistant de Direction,1,10,10,8,1,0,3,3,3,Infra & Cloud,9,7,1,3,1,1,1,3,3,0.11,1,Junior,0.7272727272727273,0.6363636363636364,110484,1.5,15.0,0.2727272727272727,1,3,2,6
35,1281,Marié(e),Consulting,Consultant,1,1,1,0,0,2,3,3,3,Infra & Cloud,0,0,3,2,1,3,3,3,3,0.18,1,Intermédiaire,0.0,0.0,44835,3.0,3.0,1.5,0,0,0,0
23,2819,Marié(e),Consulting,Assistant de Direction,2,5,3,2,0,1,3,4,3,Transformation Digitale,0,2,1,4,1,1,1,4,3,0.16,1,Junior,0.5,0.5,64837,1.75,5.25,0.75,0,0,1,0
25,4851,Marié(e),Commercial,Cadre Commercial,0,4,3,2,0,1,4,8,3,Infra & Cloud,1,2,4,4,2,2,3,3,4,0.22,1,Junior,0.5,0.5,121275,3.0,9.0,1.0,0,0,1,0
38,4028,Célibataire,Commercial,Cadre Commercial,0,8,7,7,0,0,2,7,4,Marketing,0,5,4,2,2,4,1,3,4,0.2,0,Intermédiaire,0.875,0.625,153064,3.0,21.0,0.25,0,0,1,0
29,2720,Divorcé(e),Consulting,Assistant de Direction,1,10,10,7,0,1,5,1,4,Infra & Cloud,2,8,2,1,1,4,4,3,3,0.18,1,Junior,0.6363636363636364,0.7272727272727273,78880,3.25,32.5,0.45454545454545453,0,0,2,0
48,8120,Marié(e),Commercial,Cadre Commercial,3,12,2,2,0,0,3,2,1,Marketing,2,2,2,4,2,2,4,3,3,0.12,1,Senior,0.6666666666666666,0.6666666666666666,389760,2.75,5.5,1.0,0,0,1,0
27,4647,Divorcé(e),Commercial,Cadre Commercial,1,6,6,5,0,2,3,3,1,Transformation Digitale,0,4,4,4,2,4,2,3,4,0.2,0,Junior,0.7142857142857143,0.5714285714285714,125469,3.25,19.5,0.42857142857142855,1,3,2,6
37,4680,Célibataire,Consulting,Assistant de Direction,3,4,1,0,0,0,2,10,2,Infra & Cloud,0,0,4,4,1,4,1,3,3,0.17,1,Intermédiaire,0.0,0.0,173160,3.0,3.0,1.0,0,0,1,0
50,3221,Marié(e),Consulting,Consultant,1,20,20,8,0,3,3,28,1,Transformation Digitale,3,8,4,4,1,3,3,3,3,0.11,1,Senior,0.38095238095238093,0.38095238095238093,161050,3.25,65.0,0.14285714285714285,1,28,1,28
34,8621,Célibataire,Consulting,Manager,1,9,8,7,0,0,3,9,3,Transformation Digitale,7,7,4,2,3,2,2,4,3,0.14,0,Junior,0.7777777777777778,0.7777777777777778,293114,3.0,24.0,0.3333333333333333,0,0,1,0
24,4577,Célibataire,Commercial,Cadre Commercial,9,4,2,2,1,0,3,3,2,Infra & Cloud,2,0,1,3,2,3,1,3,3,0.14,0,Junior,0.6666666666666666,0.0,109848,2.0,4.0,1.0,0,0,1,0
39,4553,Célibataire,Consulting,Manager,1,20,20,7,0,0,4,2,4,Entrepreunariat,11,10,4,2,2,3,1,3,3,0.11,0,Intermédiaire,0.3333333333333333,0.47619047619047616,177567,2.75,55.0,0.19047619047619047,0,0,1,0
32,5396,Célibataire,Commercial,Cadre Commercial,1,10,10,7,0,0,2,10,3,Marketing,0,8,4,3,2,4,4,2,3,0.12,1,Junior,0.6363636363636364,0.7272727272727273,172672,3.5,35.0,0.18181818181818182,0,0,1,0
50,6796,Marié(e),Commercial,Cadre Commercial,3,18,4,3,1,1,4,8,2,Entrepreunariat,1,3,2,3,2,3,1,3,3,0.14,1,Senior,0.6,0.6,339800,2.25,9.0,0.8,1,8,2,16
38,7625,Célibataire,Consulting,Manager,0,10,9,7,0,0,4,1,4,Infra & Cloud,1,8,2,4,2,4,3,2,3,0.13,0,Intermédiaire,0.7,0.8,289750,2.75,24.75,0.4,0,0,1,0
27,7412,Marié(e),Consulting,Tech Lead,1,9,9,7,0,0,3,1,2,Infra & Cloud,0,7,3,3,3,1,4,3,3,0.11,0,Junior,0.7,0.7,200124,2.75,24.75,0.3,0,0,1,0
32,11159,Célibataire,Consulting,Directeur Technique,3,10,7,7,0,0,6,3,2,Infra & Cloud,7,7,3,3,3,4,4,3,3,0.15,0,Junior,0.875,0.875,357088,3.5,24.5,0.75,0,0,1,0
47,4960,Célibataire,Commercial,Cadre Commercial,2,20,7,7,0,0,2,14,4,Marketing,1,7,4,3,2,1,4,3,3,0.12,1,Senior,0.875,0.875,233120,3.0,21.0,0.25,0,0,1,0
40,10475,Marié(e),Commercial,Cadre Commercial,5,20,18,13,0,1,2,5,4,Infra & Cloud,1,12,4,2,3,1,3,3,4,0.21,1,Intermédiaire,0.6842105263157895,0.631578947368421,419000,2.75,49.5,0.10526315789473684,1,5,2,10
53,14814,Marié(e),Consulting,Directeur Technique,3,32,5,1,0,0,3,7,3,Infra & Cloud,1,3,3,4,4,3,3,3,3,0.19,1,Senior,0.16666666666666666,0.5,785142,3.0,15.0,0.5,0,0,1,0
41,19141,Divorcé(e),Ressources Humaines,Senior Manager,3,23,21,6,0,3,2,10,4,Ressources Humaines,12,6,2,2,5,4,2,2,3,0.15,1,Intermédiaire,0.2727272727272727,0.2727272727272727,784781,2.5,52.5,0.09090909090909091,0,0,1,0
60,5405,Célibataire,Commercial,Cadre Commercial,8,10,2,2,0,0,1,16,4,Marketing,2,2,1,3,2,1,4,3,3,0.14,1,Senior,0.6666666666666666,0.6666666666666666,324300,2.25,4.5,0.3333333333333333,0,0,1,0
27,8793,Divorcé(e),Consulting,Tech Lead,1,9,9,7,0,2,4,10,2,Infra & Cloud,1,7,4,3,3,1,3,2,4,0.21,1,Junior,0.7,0.7,237411,2.5,22.5,0.4,0,0,2,0
41,19189,Marié(e),Ressources Humaines,Senior Manager,1,22,22,7,0,1,3,1,3,Ressources Humaines,2,10,4,2,5,3,2,3,3,0.12,1,Intermédiaire,0.30434782608695654,0.43478260869565216,786749,3.0,66.0,0.13043478260869565,0,0,1,0
50,3875,Marié(e),Commercial,Représentant Commercial,7,4,2,2,0,1,2,8,4,Marketing,2,2,4,3,1,2,4,3,3,0.15,1,Senior,0.6666666666666666,0.6666666666666666,193750,3.25,6.5,0.6666666666666666,0,0,1,0
28,2216,Célibataire,Consulting,Assistant de Direction,7,10,7,7,1,0,4,1,2,Infra & Cloud,3,7,1,1,1,2,4,3,3,0.13,0,Junior,0.875,0.875,62048,2.5,17.5,0.5,1,1,1,1
